column_name,feature_weight
avg_rushing_2pt_conversions_last_3_games,0.001975387618777238
avg_receptions_last_3_games,0.7814166974759686
avg_receiving_yards_last_3_games,1.5747870141402776
avg_receiving_fumbles_last_3_games,0.008727714970263808
avg_receiving_air_yards_last_3_games,0.9233395483189331
avg_receiving_yards_after_catch_last_3_games,0.8160122930046877
avg_receiving_first_downs_last_3_games,1.5604568199280546
avg_receiving_2pt_conversions_last_3_games,0.04334719749571368
avg_carries_last_4_games,0.008971671283214296
avg_rushing_yards_last_4_games,0.15877482820227437
avg_rushing_tds_last_4_games,0.1940200943047197
avg_rushing_fumbles_last_4_games,0.0054981889038098215
avg_rushing_fumbles_lost_last_4_games,0.0
avg_rushing_first_downs_last_4_games,0.13888881398695818
avg_rushing_epa_last_4_games,0.2949420884662035
avg_rushing_2pt_conversions_last_4_games,0.01322613007218011
avg_receptions_last_4_games,0.9078558453364375
avg_receiving_yards_last_4_games,0.8176149700847979
avg_receiving_fumbles_last_4_games,0.03200944294417937
avg_receiving_air_yards_last_4_games,0.8783503434253965
avg_receiving_yards_after_catch_last_4_games,0.6452383954198527
avg_receiving_first_downs_last_4_games,0.4928623925750731
avg_receiving_2pt_conversions_last_4_games,0.0008636648078448347
avg_carries_last_5_games,0.11937763377569201
avg_rushing_yards_last_5_games,0.2749073915889299
avg_rushing_tds_last_5_games,0.038956806838368066
avg_rushing_fumbles_last_5_games,0.0
avg_rushing_fumbles_lost_last_5_games,0.0006083130164558084
avg_rushing_first_downs_last_5_games,0.05225398691621502
avg_rushing_epa_last_5_games,0.21998949478116187
avg_rushing_2pt_conversions_last_5_games,0.0011859171711378338
avg_receptions_last_5_games,1.217815581825663
avg_receiving_yards_last_5_games,1.0921859604809645
avg_receiving_fumbles_last_5_games,0.09307097233581002
avg_receiving_air_yards_last_5_games,0.9699599270924718
avg_receiving_yards_after_catch_last_5_games,0.610389464823379
avg_receiving_first_downs_last_5_games,0.3569703566539784
avg_receiving_2pt_conversions_last_5_games,0.002609969847349824
avg_carries_last_6_games,0.05559831241449452
avg_rushing_yards_last_6_games,0.1519854189029391
avg_rushing_tds_last_6_games,0.0
avg_rushing_fumbles_last_6_games,0.0027447966411672246
avg_rushing_fumbles_lost_last_6_games,0.00870208974440648
avg_rushing_first_downs_last_6_games,0.03931820458288644
avg_rushing_epa_last_6_games,0.18425104713952908
avg_rushing_2pt_conversions_last_6_games,0.01414419210003512
avg_receptions_last_6_games,1.1051636427684965
avg_receiving_yards_last_6_games,0.6240951490161382
avg_receiving_fumbles_last_6_games,0.00020915843971287636
avg_receiving_air_yards_last_6_games,1.1586172595971778
avg_receiving_yards_after_catch_last_6_games,0.38078608882084597
avg_receiving_first_downs_last_6_games,1.1479506282127125
avg_receiving_2pt_conversions_last_6_games,0.003017122216270951
avg_carries_last_7_games,0.06525948405485223
avg_rushing_yards_last_7_games,0.13064788549803794
avg_rushing_tds_last_7_games,0.04388071659313219
avg_rushing_fumbles_last_7_games,0.010972451440212513
avg_rushing_fumbles_lost_last_7_games,0.011284497172538386
avg_rushing_first_downs_last_7_games,0.034108960650907405
avg_rushing_epa_last_7_games,0.08448055360784525
avg_rushing_2pt_conversions_last_7_games,0.005125908613047467
avg_receptions_last_7_games,1.4210473812403122
avg_receiving_yards_last_7_games,1.0065489548212851
avg_receiving_fumbles_last_7_games,0.24493376939608433
avg_receiving_air_yards_last_7_games,1.4588030424647382
avg_receiving_yards_after_catch_last_7_games,0.5097863541166481
avg_receiving_first_downs_last_7_games,0.6710458808835917
avg_receiving_2pt_conversions_last_7_games,0.0
avg_carries_last_8_games,0.09244908814909102
avg_rushing_yards_last_8_games,0.03717003121063202
avg_rushing_tds_last_8_games,0.03136683310557209
avg_rushing_fumbles_last_8_games,0.0
avg_rushing_fumbles_lost_last_8_games,0.0004950828333293862
avg_rushing_first_downs_last_8_games,0.06576088657683235
avg_rushing_epa_last_8_games,0.06308123739131653
avg_rushing_2pt_conversions_last_8_games,0.003992549320305865
avg_receptions_last_8_games,2.240292122920804
avg_receiving_yards_last_8_games,2.5565637948170656
avg_receiving_fumbles_last_8_games,0.08133375250763467
avg_receiving_air_yards_last_8_games,1.8591832924150717
avg_receiving_yards_after_catch_last_8_games,0.4746950323480788
avg_receiving_first_downs_last_8_games,2.8170746694257818
avg_receiving_2pt_conversions_last_8_games,0.0
avg_carries_last_9_games,0.04149302928933088
avg_rushing_yards_last_9_games,0.04094676276116561
avg_rushing_tds_last_9_games,0.025959054308790776
avg_rushing_fumbles_last_9_games,0.003233240833283842
avg_rushing_fumbles_lost_last_9_games,0.011793650983336196
avg_rushing_first_downs_last_9_games,0.028480525838665803
avg_rushing_epa_last_9_games,0.3479589102275563
avg_rushing_2pt_conversions_last_9_games,0.0010209268748503104
avg_receptions_last_9_games,1.9461044238487173
avg_receiving_yards_last_9_games,3.6574918938465792
avg_receiving_fumbles_last_9_games,0.016340874306860417
avg_receiving_air_yards_last_9_games,0.8934179845478614
avg_receiving_yards_after_catch_last_9_games,0.5188258569455574
avg_receiving_first_downs_last_9_games,1.4613648813555296
avg_receiving_2pt_conversions_last_9_games,7.722967000357524e-06
avg_carries_last_10_games,0.12677613838198348
avg_rushing_yards_last_10_games,0.05780428124681845
avg_rushing_tds_last_10_games,0.032830549257620745
avg_rushing_fumbles_last_10_games,0.03285756621780831
avg_rushing_fumbles_lost_last_10_games,0.0
avg_rushing_first_downs_last_10_games,0.013569541395046437
avg_rushing_epa_last_10_games,0.22328828112934587
avg_rushing_2pt_conversions_last_10_games,0.0023776233675889703
avg_receptions_last_10_games,2.2577990124772307
avg_receiving_yards_last_10_games,2.888315771577713
avg_receiving_fumbles_last_10_games,0.07865587912730197
avg_receiving_air_yards_last_10_games,1.4057632936715387
avg_receiving_yards_after_catch_last_10_games,0.5389270079071393
avg_receiving_first_downs_last_10_games,3.719580345332789
avg_receiving_2pt_conversions_last_10_games,0.015484732909982485
entry_year,1.2059597732545395
rookie_year,0.9185947054227075
draft_club,0.3669047348509996
draft_number,1.0236945421189556
report_status,0.40981598890702436
practice_status,0.2990660132934748
current_injury,0.07819717826665891
number_times_on_injury_report_season,0.1659905128081558
number_times_out_play_status_season,0.012792241487841997
number_times_out_practice_status_season,0.030083107992960406
years_played,0.4487431731458582
draft_team,0.29999270972667447
drafted_high,0.13711692639770118
is_rookie,0.0
last_week_home_away,0.14735360018536883
last_week_weekday,0.16998643904484184
last_week_gametime,0.25518883195833214
last_week_away_team,1.9977761285927116
last_week_away_score,0.43293472648088105
last_week_home_team,0.36028604041838147
last_week_home_score,1.9384474254149278
last_week_location,0.09980416542313916
last_week_overtime,0.00044584443821558885
last_week_roof,0.23016422781778517
last_week_surface,0.14916829332781698
last_week_temp,0.2813194917034049
last_week_wind,0.6252490941498784
last_week_stadium,0.6593921391547943
next_week_home_away,0.025005921956338488
next_week_weekday,0.6400464829035705
next_week_gametime,0.7572579527849672
next_week_away_team,0.9765487793647825
next_week_home_team,0.2609393141364209
next_week_location,0.0031778295082686707
next_week_roof,0.28606453533223847
next_week_surface,1.0610990621133773
next_week_stadium,0.9924340833616935
year_signed,1.371657525804986
number_years,1.4620637691450669
contract_value,2.0580386783324722
apy,1.829102180352352
guaranteed,1.483796676444304
number_of_seasons_since_last_contract,0.2080149066764907
